,sth_mvrv,sth_nupl,sth_sopr_24h,sth_supply_in_profit
2017-04-13 00:00:00+00:00,1.1652,0.1418,1.007963418223881,4247864.6750306
2017-04-14 00:00:00+00:00,1.1584,0.1367,1.002215922128683,4083952.90945153
2017-04-15 00:00:00+00:00,1.1446,0.1263,1.0005180321790788,3783589.47538555
2017-04-16 00:00:00+00:00,1.1727,0.1472,1.0076545382795883,4282880.29984643
2017-04-17 00:00:00+00:00,1.1621,0.1394,1.005227296091701,4151455.38980911
2017-04-18 00:00:00+00:00,1.1735,0.1478,1.00551664957023,4401670.44755222
2017-04-19 00:00:00+00:00,1.1662,0.1425,1.0042779582609955,4160382.9859122
2017-04-20 00:00:00+00:00,1.123,0.1095,1.0016071933097093,3391856.11070835
2017-04-21 00:00:00+00:00,1.1237,0.11,1.0008140513228956,3461833.572649
2017-04-22 00:00:00+00:00,1.1241,0.1103,1.0013950416449329,3481467.01056536
2017-04-23 00:00:00+00:00,1.1201,0.1072,1.0004056801127295,3333798.6415337
2017-04-24 00:00:00+00:00,1.1237,0.1101,1.005439598034412,3652532.36735485
2017-04-25 00:00:00+00:00,1.1382,0.1213,1.004435349219035,4015715.91592797
2017-04-26 00:00:00+00:00,1.1356,0.1194,1.00321014051876,4000098.3761677
2017-04-27 00:00:00+00:00,1.158,0.1364,1.005560320823469,4430077.03251229
2017-04-28 00:00:00+00:00,1.1669,0.143,1.0045442181463968,4503575.81776518
2017-04-29 00:00:00+00:00,1.1638,0.1407,1.001962474687255,4385387.60391162
2017-04-30 00:00:00+00:00,1.1619,0.1393,1.0026395912901018,4465674.28276425
2017-05-01 00:00:00+00:00,1.1636,0.1406,1.0043829048611737,4658120.03293975
2017-05-02 00:00:00+00:00,1.1791,0.1519,1.0037633758718434,4707158.95010103
2017-05-03 00:00:00+00:00,1.1955,0.1635,1.0066167955698075,4760598.87334795
2017-05-04 00:00:00+00:00,1.2186,0.1793,1.0075584309172607,4765482.02221306
2017-05-05 00:00:00+00:00,1.2035,0.169,1.00503596899572,4565991.27842166
2017-05-06 00:00:00+00:00,1.2064,0.171,1.0048511139100933,4736580.07797377
2017-05-07 00:00:00+00:00,1.2147,0.1767,1.0038825582779185,4815651.58180803
2017-05-08 00:00:00+00:00,1.2558,0.2037,1.0098195827635201,4693294.36865578
2017-05-09 00:00:00+00:00,1.2659,0.21,1.0099912155461326,4687116.64871977
2017-05-10 00:00:00+00:00,1.2535,0.2022,1.0074429253636052,4386199.42864901
2017-05-11 00:00:00+00:00,1.3202,0.2425,1.0199770637966246,4615470.48306643
2017-05-12 00:00:00+00:00,1.2982,0.2296,1.009396304953034,4400663.06358436
2017-05-13 00:00:00+00:00,1.3106,0.237,1.0075403861982395,4618978.96482318
2017-05-14 00:00:00+00:00,1.2908,0.2252,1.0062557357836523,4446829.43209265
2017-05-15 00:00:00+00:00,1.3605,0.2649,1.0085998670690004,4803939.14752276
2017-05-16 00:00:00+00:00,1.4092,0.2903,1.014811411524804,4606633.69647769
2017-05-17 00:00:00+00:00,1.4246,0.298,1.0090100565508284,4686805.82557385
2017-05-18 00:00:00+00:00,1.462,0.3159,1.0150067592183054,4650983.32389668
2017-05-19 00:00:00+00:00,1.3468,0.2574,1.007936240638497,4173206.8968464
2017-05-20 00:00:00+00:00,1.3891,0.28,1.0041053904112403,4586795.5656403
2017-05-21 00:00:00+00:00,1.3884,0.2797,1.008266171123871,4502828.96669704
2017-05-22 00:00:00+00:00,1.3411,0.2543,1.0050567129100252,4099043.3204233
2017-05-23 00:00:00+00:00,1.3312,0.2488,1.0049612544245785,4138032.39232118
2017-05-24 00:00:00+00:00,1.3597,0.2645,1.0079472499239261,4435607.93903267
2017-05-25 00:00:00+00:00,1.4216,0.2965,1.0063460373484403,4888597.80968829
2017-05-26 00:00:00+00:00,1.4583,0.3142,1.0124467087795195,4915254.22473332
2017-05-27 00:00:00+00:00,1.4715,0.3204,1.0109311048957434,4912498.77753793
2017-05-28 00:00:00+00:00,1.4695,0.3195,1.0116513785379289,4784655.56916393
2017-05-29 00:00:00+00:00,1.5219,0.3429,1.0158568418262122,4778654.48878188
2017-05-30 00:00:00+00:00,1.5631,0.3602,1.0134394499210972,4980323.20541431
2017-05-31 00:00:00+00:00,1.6715,0.4017,1.016664100867397,4930368.08825325
2017-06-01 00:00:00+00:00,1.6488,0.3935,1.0237271049915715,4818729.10173028
2017-06-02 00:00:00+00:00,1.6161,0.3812,1.0174965643493188,4760279.01277789
2017-06-03 00:00:00+00:00,1.5986,0.3744,1.0086997169854577,4807549.88514219
2017-06-04 00:00:00+00:00,1.584,0.3686,1.0059405434650739,4661273.57931297
2017-06-05 00:00:00+00:00,1.448,0.3093,1.0013334206414601,4189868.0348627
2017-06-06 00:00:00+00:00,1.5709,0.3634,1.00188071938445,4887950.68685538
2017-06-07 00:00:00+00:00,1.4261,0.2987,1.0050910864046234,4314287.97396909
2017-06-08 00:00:00+00:00,1.4683,0.3189,1.0099091545278276,4392266.2060859
2017-06-09 00:00:00+00:00,1.474,0.3215,1.0073994003664017,4554566.79197402
2017-06-10 00:00:00+00:00,1.5361,0.349,1.0092326235402216,4931427.03667398
2017-06-11 00:00:00+00:00,1.4951,0.3311,1.0051002816076613,4696047.45395033
2017-06-12 00:00:00+00:00,1.5622,0.3598,1.010417502564406,5037119.23266462
2017-06-13 00:00:00+00:00,1.6442,0.3917,1.0198385950073086,5008439.60327126
2017-06-14 00:00:00+00:00,1.5333,0.3478,1.0119514287414149,4595032.18697131
2017-06-15 00:00:00+00:00,1.5656,0.3612,1.0078610834070605,4714742.56237355
2017-06-16 00:00:00+00:00,1.572,0.3638,1.0104374576581954,4717023.49260485
2017-06-17 00:00:00+00:00,1.5742,0.3647,1.0085542918463133,4983499.53255163
2017-06-18 00:00:00+00:00,1.6017,0.3756,1.0123677633000587,5122468.46695823
2017-06-19 00:00:00+00:00,1.4115,0.2915,1.0077692198559665,4096461.62310689
2017-06-20 00:00:00+00:00,1.438,0.3045,1.004575030464684,4102706.1416791
2017-06-21 00:00:00+00:00,1.331,0.2486,1.004927913418421,3782918.39134885
2017-06-22 00:00:00+00:00,1.2694,0.2122,0.9915468653668535,3431002.25174444
2017-06-23 00:00:00+00:00,1.3068,0.2347,1.0010408066656773,3617959.86978521
2017-06-24 00:00:00+00:00,1.3868,0.2789,1.005040041224529,4375158.26543557
2017-06-25 00:00:00+00:00,1.3029,0.2324,1.004136685963633,3653008.00669975
2017-06-26 00:00:00+00:00,1.3328,0.2496,1.0067697168378047,4365411.06989398
2017-06-27 00:00:00+00:00,1.4113,0.2914,1.008375548614469,4749223.38469564
2017-06-28 00:00:00+00:00,1.3441,0.256,1.0051292633632527,4190970.72941253
2017-06-29 00:00:00+00:00,1.3613,0.2653,1.0051555070602447,4337779.6596447
2017-06-30 00:00:00+00:00,1.3606,0.265,1.0056820667319142,4300575.46998488
2017-07-01 00:00:00+00:00,1.2864,0.2226,1.0012143144474717,3704541.28233974
2017-07-02 00:00:00+00:00,1.2513,0.2008,0.9990570842273849,3192605.89958781
2017-07-03 00:00:00+00:00,1.2045,0.1697,0.9983451357025162,2930739.12265184
2017-07-04 00:00:00+00:00,1.2556,0.2035,0.9964523161890841,3593051.52981043
2017-07-05 00:00:00+00:00,1.2753,0.2158,1.0051722275845727,4050031.06241265
2017-07-06 00:00:00+00:00,1.2652,0.2096,1.0055431014063076,3851142.86044495
2017-07-07 00:00:00+00:00,1.2204,0.1805,1.0048059065729853,2960331.12485349
2017-07-08 00:00:00+00:00,1.1894,0.1592,0.998816790369236,2797510.25882852
2017-07-09 00:00:00+00:00,1.2318,0.1882,1.0019675298694108,3543591.58124813
2017-07-10 00:00:00+00:00,1.2512,0.2007,1.004084199218533,4175499.692896
2017-07-11 00:00:00+00:00,1.2576,0.2048,1.004311489777024,4302681.07032566
2017-07-12 00:00:00+00:00,1.2602,0.2064,1.003804133614343,4410554.86269575
2017-07-13 00:00:00+00:00,1.2553,0.2033,1.0033245176000176,4407525.57695294
2017-07-14 00:00:00+00:00,1.2016,0.1677,1.0075168626287216,2972743.66617957
2017-07-15 00:00:00+00:00,1.2166,0.178,1.0006530559735454,3817255.10185142
2017-07-16 00:00:00+00:00,1.202,0.168,1.001564327559538,3249627.60884168
2017-07-17 00:00:00+00:00,1.1118,0.1005,0.9981671099930793,2301351.6326704
2017-07-18 00:00:00+00:00,1.1183,0.1058,0.9976030666438742,2389941.42006313
2017-07-19 00:00:00+00:00,1.1349,0.1188,0.9977680899418648,2616384.34395435
2017-07-20 00:00:00+00:00,1.1189,0.1062,0.9993690759029998,2442371.51984863
2017-07-21 00:00:00+00:00,1.0491,0.0467,0.9955039067864665,2045907.82626585
2017-07-22 00:00:00+00:00,0.9776,-0.0229,0.9861709947951584,1962610.43200188
2017-07-23 00:00:00+00:00,0.929,-0.0764,0.983316992716385,1916814.45416914
2017-07-24 00:00:00+00:00,1.0451,0.0431,0.9977465317073205,2451171.77474949
2017-07-25 00:00:00+00:00,1.1049,0.0949,1.0062712767000552,2619600.63262583
2017-07-26 00:00:00+00:00,1.0845,0.0779,1.0037432681991223,2399886.66684665
2017-07-27 00:00:00+00:00,1.3193,0.242,1.0161520424701111,5240591.38222092
2017-07-28 00:00:00+00:00,1.2442,0.1962,1.01340166819447,4597643.3653964
2017-07-29 00:00:00+00:00,1.3141,0.239,1.0140606379678614,5266033.73114095
2017-07-30 00:00:00+00:00,1.2856,0.2221,1.008518849164455,4940627.23613822
2017-07-31 00:00:00+00:00,1.2709,0.2131,1.0056811944598592,4877801.81491102
2017-08-01 00:00:00+00:00,1.1669,0.143,0.9993963322495294,3595583.65492771
2017-08-02 00:00:00+00:00,1.1433,0.1253,1.000398877170623,3064637.28549978
2017-08-03 00:00:00+00:00,1.2096,0.1732,1.0071004224697666,4609476.85987681
2017-08-04 00:00:00+00:00,1.2475,0.1983,1.0115224377640286,5197682.65260934
2017-08-05 00:00:00+00:00,1.2049,0.17,1.0073362252880191,4501311.54429024
2017-08-06 00:00:00+00:00,1.1986,0.1657,1.0014027862458172,4803956.34381633
2017-08-07 00:00:00+00:00,1.2401,0.1936,1.0111013325890015,5807160.03869517
2017-08-08 00:00:00+00:00,1.1709,0.1459,1.0199257360741685,4601073.87614762
2017-08-09 00:00:00+00:00,1.1478,0.1287,1.0070679624196974,3748020.5224806
2017-08-10 00:00:00+00:00,1.1806,0.1529,1.0083283244285397,5636677.62025483
2017-08-11 00:00:00+00:00,1.1932,0.1619,1.016299421313602,5816526.58661785
2017-08-12 00:00:00+00:00,1.3354,0.2511,1.0286838049067955,6202255.9103512
2017-08-13 00:00:00+00:00,1.3144,0.2391,1.0457906980366665,6146403.00183941
2017-08-14 00:00:00+00:00,1.3316,0.249,1.0324076104372442,6140221.91056517
2017-08-15 00:00:00+00:00,1.342,0.2548,1.0181892558829284,6312918.70983798
2017-08-16 00:00:00+00:00,1.2976,0.2293,1.0079203445548648,5701512.88583824
2017-08-17 00:00:00+00:00,1.319,0.2418,1.0131875941236181,6393358.90819675
2017-08-18 00:00:00+00:00,1.3755,0.2729,1.0110397284847599,6543007.3084984
2017-08-19 00:00:00+00:00,1.4441,0.3075,1.0226645112503174,6434369.52551839
2017-08-20 00:00:00+00:00,1.5078,0.3367,1.0242156859009308,6477465.56947077
2017-08-21 00:00:00+00:00,1.547,0.3535,1.025562320217871,6439902.39993291
2017-08-22 00:00:00+00:00,1.4913,0.3294,1.0157958082615242,6207052.11057003
2017-08-23 00:00:00+00:00,1.5301,0.3464,1.014139469584432,6507911.89606296
2017-08-24 00:00:00+00:00,1.5037,0.3349,1.0200699067777799,6324680.84894912
2017-08-25 00:00:00+00:00,1.4196,0.2955,1.0080572207098908,5712781.84069431
2017-08-26 00:00:00+00:00,1.4218,0.2966,1.0137418815174297,5915537.96257741
2017-08-27 00:00:00+00:00,1.3969,0.2841,1.013815613972708,5902945.34942395
2017-08-28 00:00:00+00:00,1.3522,0.2604,1.0073419872548885,5116446.46180394
2017-08-29 00:00:00+00:00,1.3625,0.266,1.0078169483365897,5647485.28415037
2017-08-30 00:00:00+00:00,1.3752,0.2728,1.0124444148782645,5954379.0640577
2017-08-31 00:00:00+00:00,1.394,0.2826,1.0094584680257541,6302642.09421459
2017-09-01 00:00:00+00:00,1.4256,0.2985,1.0199368647882392,6524607.48966101
2017-09-02 00:00:00+00:00,1.4084,0.2899,1.0118130408607902,6413958.21747658
2017-09-03 00:00:00+00:00,1.4133,0.2924,1.0117329312671794,6549316.7238417
2017-09-04 00:00:00+00:00,1.4002,0.2858,1.0133363101949038,6547890.02962174
2017-09-05 00:00:00+00:00,1.4574,0.3138,1.0226576451247387,6749491.45132868
2017-09-06 00:00:00+00:00,1.4422,0.3065,1.0153954941618857,6527595.56321032
2017-09-07 00:00:00+00:00,1.473,0.3211,1.0284569859529804,6655684.41281412
2017-09-08 00:00:00+00:00,1.5056,0.3357,1.0225883730642837,6811263.91268511
2017-09-09 00:00:00+00:00,1.3889,0.28,1.0123579769020916,5879783.09111904
2017-09-10 00:00:00+00:00,1.3972,0.2842,1.007807273890447,6202818.53276667
2017-09-11 00:00:00+00:00,1.3154,0.2397,1.0044638633351426,5634392.36280953
2017-09-12 00:00:00+00:00,1.344,0.2559,1.0015421938112754,6094673.1283722
2017-09-13 00:00:00+00:00,1.3721,0.2711,1.0131180871488235,6263871.19965437
2017-09-14 00:00:00+00:00,1.3657,0.2677,1.0272008987638546,6400424.45480395
2017-09-15 00:00:00+00:00,1.2724,0.214,1.0029673326063677,5028032.92642964
2017-09-16 00:00:00+00:00,1.2708,0.2131,1.0003890619934543,5078955.81286786
2017-09-17 00:00:00+00:00,1.2544,0.2027,1.0071033589435394,4884834.38352594
2017-09-18 00:00:00+00:00,1.2355,0.1905,0.9994693418068925,4790168.92264036
2017-09-19 00:00:00+00:00,1.2199,0.1802,1.0017811016264062,4477547.34678193
2017-09-20 00:00:00+00:00,1.1489,0.1296,0.9897055430320087,3953795.86063999
2017-09-21 00:00:00+00:00,0.9797,-0.0207,0.9850289550769717,3177746.05104296
2017-09-22 00:00:00+00:00,1.1069,0.0966,0.9845266008997638,4114659.18417081
2017-09-23 00:00:00+00:00,1.101,0.0917,1.003212715661858,4074092.68812874
2017-09-24 00:00:00+00:00,1.1008,0.0915,0.9968737069426499,4092452.41533771
2017-09-25 00:00:00+00:00,1.1914,0.1606,1.0075870934589883,4650786.55434964
2017-09-26 00:00:00+00:00,1.1586,0.1368,1.002688762289309,4284316.73661757
2017-09-27 00:00:00+00:00,1.1629,0.1401,1.002875496445112,4384990.13486201
2017-09-28 00:00:00+00:00,1.0704,0.0657,0.9955753276060417,3766024.3407641
2017-09-29 00:00:00+00:00,1.0609,0.0574,0.9929970907995664,3832962.58420394
2017-09-30 00:00:00+00:00,1.1069,0.0965,1.0019398493375624,4156550.94909995
2017-10-01 00:00:00+00:00,1.0821,0.0758,0.997893223840553,3887930.79690989
2017-10-02 00:00:00+00:00,1.1532,0.1328,1.0045881304470596,4663467.46040938
2017-10-03 00:00:00+00:00,1.1408,0.1234,1.0020357275682128,4356241.49770785
2017-10-04 00:00:00+00:00,1.2168,0.1781,1.00817055146162,5633560.69682421
2017-10-05 00:00:00+00:00,1.2085,0.1725,1.0110882907510657,5470131.8947368
2017-10-06 00:00:00+00:00,1.2044,0.1697,1.0054580020244093,5320804.72485236
2017-10-07 00:00:00+00:00,1.2429,0.1954,1.0075933593203537,6139100.0313934
2017-10-08 00:00:00+00:00,1.2442,0.1962,1.0073298360971983,6278078.634538
2017-10-09 00:00:00+00:00,1.2467,0.1978,1.0105385682657644,6161173.6271456
2017-10-10 00:00:00+00:00,1.2182,0.179,1.0035632324054578,5623583.45671936
2017-10-11 00:00:00+00:00,1.1962,0.164,1.0019367450781618,5224923.74936751
2017-10-12 00:00:00+00:00,1.2222,0.1817,1.004707995073126,5942373.86886792
2017-10-13 00:00:00+00:00,1.228,0.1856,1.0085692105110198,6106018.12640371
2017-10-14 00:00:00+00:00,1.229,0.1863,1.007616149967075,6295340.69972985
2017-10-15 00:00:00+00:00,1.2854,0.222,1.0120439088788118,6852246.92380387
2017-10-16 00:00:00+00:00,1.3283,0.2471,1.0134268276936977,6949879.62048517
2017-10-17 00:00:00+00:00,1.3232,0.2442,1.0178193539284386,6891653.40275799
2017-10-18 00:00:00+00:00,1.3172,0.2408,1.0083142783432455,6862485.33470515
2017-10-19 00:00:00+00:00,1.4436,0.3072,1.0184001081918865,7109711.49893574
2017-10-20 00:00:00+00:00,1.4938,0.3305,1.031040502268617,6949796.94342097
2017-10-21 00:00:00+00:00,1.5181,0.3413,1.01759219030024,7079493.74793174
2017-10-22 00:00:00+00:00,1.5005,0.3335,1.012443133533591,6945186.53496373
2017-10-23 00:00:00+00:00,1.4939,0.3306,1.0132090021034001,7049340.08918675
2017-10-24 00:00:00+00:00,1.4508,0.3107,1.0065931253250695,6546804.98971198
2017-10-25 00:00:00+00:00,1.4378,0.3045,1.004997837385046,6562167.78676463
2017-10-26 00:00:00+00:00,1.4627,0.3163,1.017873776133146,7025566.68751312
2017-10-27 00:00:00+00:00,1.5227,0.3432,1.0136165627576763,7125541.84462443
2017-10-28 00:00:00+00:00,1.5356,0.3488,1.0161997101315068,6994003.95489327
2017-10-29 00:00:00+00:00,1.4861,0.327,1.0155591080501039,6851655.97350153
2017-10-30 00:00:00+00:00,1.4517,0.3111,1.0260673207806428,6743564.27778008
2017-10-31 00:00:00+00:00,1.3484,0.2583,1.014088451561178,5619056.5380477
2017-11-01 00:00:00+00:00,1.3873,0.2791,1.002524078124722,6457616.23308113
2017-11-02 00:00:00+00:00,1.4269,0.2991,1.01214047363859,6727765.60538818
2017-11-03 00:00:00+00:00,1.3882,0.2796,1.009087083388749,6437866.28696602
2017-11-04 00:00:00+00:00,1.3828,0.2768,1.0050303301977779,6361030.369759
2017-11-05 00:00:00+00:00,1.4787,0.3237,1.009170067864275,7135672.31828377
2017-11-06 00:00:00+00:00,1.45,0.3103,1.0115370507957928,6945776.15599644
2017-11-07 00:00:00+00:00,1.5088,0.3372,1.0133518083254003,7182597.21548554
2017-11-08 00:00:00+00:00,1.5476,0.3538,1.0189441495382883,7185957.72463366
2017-11-09 00:00:00+00:00,1.6248,0.3845,1.0301846463761504,7100469.72028712
2017-11-10 00:00:00+00:00,1.6297,0.3864,1.0162295887665145,6977494.31312097
2017-11-11 00:00:00+00:00,1.6667,0.4,1.0054393956393386,7156221.17121282
2017-11-12 00:00:00+00:00,1.6485,0.3933,1.0050730744061165,6991585.08964315
2017-11-13 00:00:00+00:00,1.5672,0.3619,1.0117134702834099,6513359.6794712
2017-11-14 00:00:00+00:00,1.5502,0.3549,1.0058618479605217,6538145.85857789
2017-11-15 00:00:00+00:00,1.5979,0.3741,1.0069662887404043,6927395.42834865
2017-11-16 00:00:00+00:00,1.5335,0.3478,1.0187302519210022,6271746.49803985
2017-11-17 00:00:00+00:00,1.414,0.2928,1.0095808181096764,5916901.42084921
2017-11-18 00:00:00+00:00,1.3505,0.2595,1.0049866493002768,5658913.1070527
2017-11-19 00:00:00+00:00,1.3026,0.2323,1.0046845031215021,5588104.97824931
2017-11-20 00:00:00+00:00,1.353,0.2609,1.0014978249145194,6089518.6434616
2017-11-21 00:00:00+00:00,1.3717,0.2709,1.005057323523331,6273067.42411653
2017-11-22 00:00:00+00:00,1.4877,0.3278,1.0150548440707092,6975118.52495167
2017-11-23 00:00:00+00:00,1.5836,0.3685,1.0123671946782065,7391521.12152431
2017-11-24 00:00:00+00:00,1.5371,0.3494,1.020044644197374,7013831.3758666
2017-11-25 00:00:00+00:00,1.5358,0.3488,1.010497651325527,7138757.02266454
2017-11-26 00:00:00+00:00,1.5722,0.3639,1.0052388196261233,7362700.42743836
2017-11-27 00:00:00+00:00,1.5968,0.3737,1.00911347970033,7428679.64342294
2017-11-28 00:00:00+00:00,1.5473,0.3537,1.0157313188676864,6998345.63837796
2017-11-29 00:00:00+00:00,1.5592,0.3586,1.0086312978946512,7182128.35264411
2017-11-30 00:00:00+00:00,1.5319,0.3471,1.0077118527022024,6757738.54858994
2017-12-01 00:00:00+00:00,1.5333,0.3478,1.013471710127799,7345207.92661551
2017-12-02 00:00:00+00:00,1.6013,0.3755,1.0172348170326921,7487710.99283468
2017-12-03 00:00:00+00:00,1.6901,0.4083,1.0297028690396524,7393583.07397144
2017-12-04 00:00:00+00:00,1.7101,0.4152,1.0300547194087586,7340754.51693277
2017-12-05 00:00:00+00:00,1.7139,0.4165,1.0308681303409792,7356671.0419866
2017-12-06 00:00:00+00:00,1.6582,0.3969,1.0310108352633043,6867221.71641653
2017-12-07 00:00:00+00:00,1.6384,0.3896,1.0142327744337596,6832413.66871507
2017-12-08 00:00:00+00:00,1.7786,0.4377,1.0205660494041116,7396295.49230836
2017-12-09 00:00:00+00:00,1.7735,0.4361,1.0243632076858051,7394611.61172764
2017-12-10 00:00:00+00:00,1.7748,0.4365,1.0200962512152187,7334430.1473168
2017-12-11 00:00:00+00:00,1.8073,0.4466,1.0173797270183436,7408672.48784069
2017-12-12 00:00:00+00:00,1.8219,0.4511,1.017339049317912,7337970.28753904
2017-12-13 00:00:00+00:00,2.0228,0.5056,1.0221190996464276,7527378.25119411
2017-12-14 00:00:00+00:00,2.344,0.5733,1.0491513099909713,7594985.14547776
2017-12-15 00:00:00+00:00,2.1564,0.5362,1.053686183628496,7520176.69590844
2017-12-16 00:00:00+00:00,1.9259,0.4807,1.0183091522307879,7075231.21717626
2017-12-17 00:00:00+00:00,2.0244,0.506,1.0276045830250673,7300570.74956122
2017-12-18 00:00:00+00:00,2.1941,0.5442,1.0359483650032526,7551386.99360641
2017-12-19 00:00:00+00:00,2.1435,0.5334,1.0261987907585801,7540428.77620622
2017-12-20 00:00:00+00:00,1.9955,0.4988,1.023015057684928,6873202.5069176
2017-12-21 00:00:00+00:00,1.9714,0.4927,1.0161457027122527,6845910.97527794
2017-12-22 00:00:00+00:00,2.0652,0.5157,1.0194567305764957,7569865.61325465
2017-12-23 00:00:00+00:00,2.2334,0.5522,1.0256807204861735,7774143.32081394
2017-12-24 00:00:00+00:00,2.1732,0.5398,1.0304699323022355,7512937.90005626
2017-12-25 00:00:00+00:00,2.0778,0.5187,1.0158671271462463,7363622.20091861
2017-12-26 00:00:00+00:00,1.9149,0.4777,1.018751476360719,6781232.17091326
2017-12-27 00:00:00+00:00,1.7993,0.4442,1.0136437075033116,6437368.34736915
2017-12-28 00:00:00+00:00,1.645,0.392,1.0105925030001934,5927892.14077597
2017-12-29 00:00:00+00:00,1.5345,0.3483,0.9901704543542107,6038030.29920506
2017-12-30 00:00:00+00:00,1.6818,0.4053,1.0087425855726757,6305494.5378597
2017-12-31 00:00:00+00:00,1.5149,0.3398,0.9990886956182218,5678678.20982456
2018-01-01 00:00:00+00:00,1.5066,0.3362,1.0027653672581702,5592805.04926564
2018-01-02 00:00:00+00:00,1.6481,0.3932,1.0061879059358794,6391988.48899653
2018-01-03 00:00:00+00:00,1.5478,0.3539,1.0215030565388217,5962722.71799662
2018-01-04 00:00:00+00:00,1.4177,0.2946,1.0021850525797016,4841118.20546855
2018-01-05 00:00:00+00:00,1.4457,0.3083,1.0069607092808965,5782274.23744462
2018-01-06 00:00:00+00:00,1.3034,0.2327,0.9977433050930976,4619667.29246418
2018-01-07 00:00:00+00:00,1.3784,0.2745,0.993388195988533,4909350.52254012
2018-01-08 00:00:00+00:00,1.3295,0.2478,0.9964854675412502,4860101.06792512
2018-01-09 00:00:00+00:00,1.4463,0.3085,1.0074940211077092,5997989.79137769
2018-01-10 00:00:00+00:00,1.4465,0.3086,1.0080039100755114,5963033.23345877
2018-01-11 00:00:00+00:00,1.4283,0.2998,1.0114839378426064,5837579.09642011
2018-01-12 00:00:00+00:00,1.5877,0.3701,1.011740602754449,6762856.73730468
2018-01-13 00:00:00+00:00,1.5596,0.3588,1.01442180637833,6686422.90448466
2018-01-14 00:00:00+00:00,1.4962,0.3316,1.0095020949123819,6010326.837699
2018-01-15 00:00:00+00:00,1.3614,0.2654,0.99823072753071,5242372.97099927
2018-01-16 00:00:00+00:00,1.3042,0.2332,1.0039665071446828,4916408.23276233
2018-01-17 00:00:00+00:00,1.3083,0.2356,1.003676937555675,5158074.35058886
2018-01-18 00:00:00+00:00,1.2067,0.1713,0.9974541535643932,3807650.09790375
2018-01-19 00:00:00+00:00,1.2353,0.1904,1.0009384445627967,4183776.91208286
2018-01-20 00:00:00+00:00,1.2813,0.2195,1.00429891529175,4450932.51274881
2018-01-21 00:00:00+00:00,1.211,0.1742,0.9979582677163639,3947887.51433468
2018-01-22 00:00:00+00:00,1.2356,0.1906,1.0018125124891732,4237598.11257868
2018-01-23 00:00:00+00:00,0.994,-0.006,0.9838603474375855,3101611.26566762
2018-01-24 00:00:00+00:00,1.005,0.0049,0.9752044535398858,3358552.20997683
2018-01-25 00:00:00+00:00,1.0071,0.007,0.9956782135839535,3330426.06436858
2018-01-26 00:00:00+00:00,1.0261,0.0254,0.9907813233503422,3381280.38222844
2018-01-27 00:00:00+00:00,1.1558,0.1347,0.99955503228594,4046139.57399267
2018-01-28 00:00:00+00:00,1.0208,0.0203,0.9875171644876725,3202815.14457119
2018-01-29 00:00:00+00:00,0.9526,-0.0497,0.9829382792027873,2899437.93573768
2018-01-30 00:00:00+00:00,1.0035,0.0035,0.9807210217914826,3164418.80812447
2018-01-31 00:00:00+00:00,1.0084,0.0083,0.9919886154546098,3390382.52072107
2018-02-01 00:00:00+00:00,1.0141,0.0139,0.9939090295180685,3412462.79854205
2018-02-02 00:00:00+00:00,0.9805,-0.0199,1.0031139742158053,2976071.86464515
2018-02-03 00:00:00+00:00,1.0329,0.0318,0.999181843334468,3764436.79205049
2018-02-04 00:00:00+00:00,1.0528,0.0501,1.0059104253290416,3957319.28679204
2018-02-05 00:00:00+00:00,0.9983,-0.0017,0.9959343276954299,3197038.75405358
2018-02-06 00:00:00+00:00,0.9119,-0.0966,0.9827868093539643,2397796.81809069
2018-02-07 00:00:00+00:00,0.9014,-0.1093,0.9845382793555351,2467102.87357874
2018-02-08 00:00:00+00:00,0.8248,-0.2124,0.9770580592156888,2269384.16109362
2018-02-09 00:00:00+00:00,0.659,-0.5175,0.9028737870666002,1634588.05401871
2018-02-10 00:00:00+00:00,0.8399,-0.1905,0.9803796313988621,2572356.91720341
2018-02-11 00:00:00+00:00,0.7667,-0.3042,0.9661388165198984,2252544.29297566
2018-02-12 00:00:00+00:00,0.6681,-0.4968,0.9526973573053268,1650857.25672422
2018-02-13 00:00:00+00:00,0.7218,-0.3853,0.9420616131897087,2174323.79608555
2018-02-14 00:00:00+00:00,0.7252,-0.3788,0.9776278561561839,2097460.04562406
2018-02-15 00:00:00+00:00,0.7787,-0.2841,0.9720960925268576,2570075.52543337
2018-02-16 00:00:00+00:00,0.8082,-0.2373,0.9780529414909039,3000812.67376398
2018-02-17 00:00:00+00:00,0.8062,-0.2404,0.9984549363482962,2940016.11709331
2018-02-18 00:00:00+00:00,0.7856,-0.2728,0.9908472316943513,2737313.6709319
2018-02-19 00:00:00+00:00,0.8418,-0.1879,0.9987680466097268,3220523.11221216
2018-02-20 00:00:00+00:00,0.8059,-0.2408,0.9890752736548967,2768023.55909495
2018-02-21 00:00:00+00:00,0.8909,-0.1224,1.0027686093609518,3462431.75059614
2018-02-22 00:00:00+00:00,0.95,-0.0526,1.0095369235950786,3673221.05688308
2018-02-23 00:00:00+00:00,0.9573,-0.0445,1.0067087335911769,3775585.26370167
2018-02-24 00:00:00+00:00,1.0362,0.0349,1.0089621130673174,4202624.70838516
2018-02-25 00:00:00+00:00,0.9769,-0.0236,1.0047087637290328,3646774.25842208
